T Wed Jan 22 08:45:03 CET 2014
1138636 0.22990584 0.12997055 -0.25794828 1.513073 9.600065 1.3113971
1138655 0.12851441 0.029456139 -0.013606429 1.4612355 9.604812 1.3352058
1138675 0.09224832 0.042729378 0.041700363 1.4017335 9.610692 1.3565134
1138696 0.09004307 0.09210873 -0.18644726 1.3273244 9.618773 1.3739713
1138716 0.21486521 0.06831932 -0.12302959 1.2791166 9.623409 1.387168
1138736 0.22192073 0.15997791 -0.07810199 1.2337539 9.627519 1.3997014
1138757 0.19223368 0.11782169 0.022801638 1.1868265 9.631368 1.4137194
1138776 0.08633745 0.22899342 0.12440562 1.1394938 9.635118 1.4270371
1138800 0.18137217 0.10988808 0.26179862 1.0827663 9.639301 1.442873
1138819 -0.1161986 0.047930717 -0.20247781 1.035572 9.643798 1.4474627
1138839 -0.1296078 0.02428627 -0.050163746 0.9915204 9.648289 1.4483775
1138861 0.03853929 0.2883892 -0.18018949 0.9574486 9.652336 1.444328
1138880 -0.1359095 0.36122608 -0.0061199665 0.92120767 9.656114 1.442641
1138899 0.023997545 0.224082 -0.15507197 0.8953759 9.659183 1.438364
1138919 0.027370572 0.10695934 -0.03921032 0.8728493 9.661384 1.4374241
1138940 0.084364295 0.1811037 -0.22536886 0.85416275 9.663854 1.4320465
1138956 0.029040813 0.11921883 -0.2654004 0.8328718 9.668278 1.4146172
1138983 0.11758649 0.0011005402 -0.1738292 0.82094055 9.671474 1.3996605
1139002 0.2044599 0.07542324 -0.18308222 0.8106816 9.673766 1.3897599
1139021 0.044915855 0.07327843 -0.041486382 0.79784316 9.675911 1.3822393
1139040 0.20428193 0.109848976 -0.1860621 0.79170597 9.677648 1.3735862
1139064 0.038555026 0.14657688 -0.10211599 0.78505033 9.679227 1.3662544
1139082 0.060099125 0.20265865 -0.28522503 0.7826599 9.680606 1.3578274
1139102 0.19297463 0.08698273 -0.25999415 0.78385967 9.68136 1.3517501
1139120 0.30605567 0.22028923 0.053061724 0.7857003 9.682129 1.345152
1139139 0.20803541 0.37223816 0.15937984 0.7879525 9.683409 1.334602
1139159 0.05476767 0.2562046 0.07174766 0.78799134 9.684521 1.3264661
1139178 -0.09328389 0.33211803 -0.041129947 0.78281397 9.685222 1.324422
1139195 0.21387303 0.063518524 -0.076565385 0.78211486 9.685671 1.3215503
1139215 0.24932629 0.024126053 -0.086021185 0.7849688 9.686756 1.3118525
1139235 0.10915363 -0.092303276 -0.22436869 0.7910662 9.688264 1.2969711
1139255 -0.035458326 0.0982666 -0.42130876 0.80160284 9.68923 1.2832214
1139274 0.11168754 0.38527107 -0.30030572 0.8076859 9.689529 1.27714
1139300 0.29791558 0.4802637 -0.21439385 0.812994 9.690305 1.2678427
1139322 0.4830513 0.32658958 -0.053623438 0.81939447 9.69075 1.2603011
1139341 0.43850505 -0.05570793 -0.11296821 0.8256334 9.689976 1.262185
1139365 0.37542146 -0.09317875 -0.13484335 0.8312562 9.689139 1.2649065
1139381 0.18268758 -0.036351204 0.0048760176 0.8324539 9.689773 1.2592624
1139401 -0.04359275 0.32513428 -0.07440436 0.8288909 9.692205 1.2427748
1139421 -0.19149643 0.43705463 -0.11183953 0.82356566 9.695207 1.2227491
1139436 0.13759792 0.14713097 0.04082179 0.8200828 9.697826 1.2041631
1139458 0.34569567 0.10783863 -0.0069200993 0.8226748 9.698812 1.1944442
1139477 0.39964086 0.10728359 0.13413262 0.8261904 9.699367 1.1874667
1139497 0.36038524 0.22152519 0.04458618 0.82713884 9.700047 1.1812451
1139521 0.26420802 0.06780529 -0.10430026 0.82754797 9.700538 1.1769027
1139535 -0.08093965 0.14400482 -0.44539106 0.82793057 9.700953 1.1732284
1139557 0.08836508 0.31652927 -0.080453634 0.8310084 9.70081 1.1722096
1139590 -0.031238914 0.19991207 -0.35027772 0.8356907 9.702506 1.1547295
1139617 -0.20123369 0.10221195 -0.20159811 0.8333029 9.704438 1.1401252
1139621 -0.08508623 0.023927689 -0.16904604 0.83207715 9.706108 1.1267267
1139642 -0.06812024 -0.112202644 -0.51347494 0.83426476 9.708163 1.107237
1139661 0.07944381 0.09743595 -0.32750535 0.83992964 9.709214 1.0936499
1139680 -0.004280746 0.34559822 -0.37200427 0.84703976 9.710049 1.080688
1139701 -0.12650603 0.2880411 -0.40368313 0.85434335 9.710145 1.0740596
1139720 -0.115543604 0.17374992 -0.67097974 0.8625345 9.709515 1.0732056
1139740 0.12249237 -0.07333565 -0.621909 0.8734955 9.707603 1.0815958
1139759 0.21226853 0.022488594 -0.63670105 0.87948745 9.707547 1.0772341
1139779 0.05623567 0.19421864 -0.2071172 0.8822914 9.7081995 1.0690298
1139800 0.04877162 0.2521391 0.043890595 0.8897554 9.70774 1.067019
1139819 -0.13178545 0.3108883 -0.114205 0.89792997 9.706451 1.0718857
1139839 -0.24469894 0.35014343 0.08627081 0.8959218 9.705503 1.0820997
1139860 0.12063593 0.3317318 0.15509939 0.89450556 9.7047615 1.0898855
1139881 0.23919833 0.255517 0.2826537 0.89086485 9.704362 1.0964065
1139900 0.8037749 0.21979904 0.5744909 0.9008967 9.701773 1.1110271
1139919 0.9318673 -0.13763905 0.65407014 0.9260332 9.695292 1.1463696
1139986 0.34034425 0.15500927 0.41239893 0.9429478 9.689948 1.177351
1139986 0.15998363 0.46552372 0.060126185 0.95092595 9.685891 1.2040123
1139989 0.079159975 0.48697853 -0.069883704 0.9551351 9.68359 1.2191005
1140002 0.12580055 0.3165245 -0.17240822 0.96595544 9.681662 1.225857
1140022 -0.038179517 0.1642704 -0.30566758 0.97670656 9.680687 1.225041
1140041 0.019292414 0.14388561 -0.27676994 0.9766955 9.681918 1.215297
1140062 0.040363252 -0.1264391 -0.3183254 0.97477823 9.6840925 1.1993916
1140082 0.09544575 -0.03246975 -0.39752394 0.97715664 9.685891 1.1828221
1140101 0.11115676 0.06227112 -0.25214523 0.9805992 9.686918 1.1715187
1140122 0.052398562 0.15740299 -0.28407884 0.9818965 9.687554 1.165145
1140141 0.12558538 -0.014877319 -0.18626261 0.9853242 9.687452 1.1630969
1140166 0.19653386 0.11975098 -0.43504858 0.9909902 9.686899 1.1628859
1140184 0.19093704 0.0062656403 -0.30814123 0.99658704 9.685463 1.1700538
1140206 0.15013295 0.18020344 -0.12730002 0.9990838 9.6839075 1.1807488
1140225 0.037446737 0.23790169 -0.24605566 0.99684834 9.68367 1.1845827
1140248 0.04358685 0.3158741 -0.013198495 0.99070823 9.682312 1.2007226
1140267 0.144791 0.08720589 -0.027072668 0.98527217 9.681137 1.2145967
1140284 0.30384815 0.08803654 -0.17243385 0.9794439 9.680306 1.2258826
1140304 0.31430995 0.10709 -0.026688099 0.9689821 9.680407 1.2333658
1140323 0.22688949 0.31702232 0.0684973 0.9606346 9.681164 1.2339485
1140343 0.23346305 0.3554077 0.2926402 0.95406103 9.681086 1.2396488
1140364 -0.118321896 0.46989727 0.018599391 0.94192725 9.681518 1.2455391
1140383 -0.12488866 0.31614685 0.18559802 0.9293404 9.682039 1.250923
1140403 0.12984776 0.37267017 -0.04124379 0.92360103 9.682977 1.2479215
1140423 0.39074326 0.27748966 -0.2894243 0.9308561 9.682389 1.247105
1140443 0.44162 0.22180748 -0.010951042 0.93744016 9.680611 1.2559359
1140463 0.27089292 0.16508484 0.0012871027 0.93578476 9.6798725 1.2628514
1140490 0.12705845 0.22246742 -0.0050216913 0.92639035 9.679951 1.2691602
1140511 0.15280634 0.14626694 -0.051246166 0.91979605 9.679537 1.2770774
1140593 -0.064190984 0.12623024 -0.111196995 0.90695 9.68042 1.2795675
1140603 -0.09077507 -0.06649113 -0.18709671 0.89522684 9.681605 1.2788527
1140603 0.015053213 -0.105485916 -0.34213358 0.88516665 9.682293 1.2806606
1140605 0.19982469 0.123262405 -0.15080905 0.8727777 9.683388 1.2808722
1140609 0.17527819 0.17867851 -0.08718085 0.8590169 9.685432 1.2747049
1140628 0.040861547 0.17511368 -0.24493921 0.84020466 9.688997 1.2600807
1140648 -0.20772737 0.1913681 -0.19718432 0.820643 9.691896 1.2506331
1140668 -0.22746879 0.26578808 -0.058130026 0.8020772 9.694091 1.2456541
1140687 0.053257585 0.14945507 0.0022814274 0.7895014 9.695502 1.2427034
1140707 0.19358432 0.12985039 0.05930686 0.78325 9.695953 1.2431389
1140727 0.14178896 0.2256546 -0.021142721 0.7775845 9.695917 1.246974
1140747 -0.041903198 0.2643957 0.10472119 0.7697405 9.695483 1.2551854
1140767 0.004418671 0.30276108 -0.092155695 0.76172584 9.695425 1.2605262
1140789 0.23909283 0.16880703 0.09554708 0.75689507 9.695304 1.2643595
1140810 0.14311731 0.16904163 0.017255068 0.75710255 9.695069 1.266037
1140831 -0.051209927 0.26529312 -0.0996896 0.75989366 9.694586 1.2680601
1140850 -0.10941899 0.28436184 -0.13690555 0.7606419 9.694671 1.2669687
1140868 -0.11006838 0.20718765 -0.036432624 0.76129127 9.6952305 1.2622639
1140888 0.21122897 0.14914703 -0.12512684 0.76560533 9.69581 1.25519
1140907 0.20604897 0.1866951 -0.17351294 0.77078533 9.696569 1.2461153
1140927 0.1062634 0.12896729 -0.034876704 0.7748028 9.696836 1.2415544
1140949 0.06451458 0.18638611 -0.032385945 0.77824444 9.696878 1.2390636
1140968 0.28698188 0.1685648 0.038469076 0.7856205 9.695546 1.244823
1140988 0.07249677 0.28470516 -0.00691545 0.78941584 9.694327 1.2519003
1141008 0.0323056 0.1512661 -0.18301785 0.79129976 9.693691 1.2556202
1141028 0.030525446 0.32383156 -0.12585056 0.7930799 9.693508 1.2559137
1141054 0.10645604 0.20797062 -0.13729429 0.7937638 9.6944475 1.2482039
1141075 0.18077654 -0.041265488 -0.09565711 0.79605776 9.694687 1.2448739
1141094 -0.06770694 -0.17558002 -0.13244677 0.79554427 9.694926 1.2433563
1141114 -0.048176885 0.18748856 -0.14519167 0.7951678 9.695776 1.2369477
1141134 -0.124895096 0.28238297 -0.27233458 0.7952716 9.69665 1.2300153
1141154 0.06388241 0.26328754 -0.17523491 0.7980302 9.696591 1.2286837
1141175 0.08252454 0.39694023 -0.07579148 0.79854167 9.697014 1.2250082
1141194 0.19750613 0.14725113 -0.032041073 0.79848176 9.697706 1.2195652
1141213 0.123488426 0.12741947 -0.08580136 0.795885 9.698384 1.2158645
1141236 0.107130885 0.012574196 0.0075496435 0.793089 9.698308 1.2182816
1141255 0.051513374 0.20398998 -0.069313765 0.79124564 9.698428 1.2185305
1141275 0.12811434 0.26140404 -0.14555061 0.7912591 9.698475 1.218153
1141295 -0.05947566 0.37638283 0.13874388 0.787313 9.698418 1.2211627
1141316 -0.09382808 0.20386982 0.13724744 0.78335816 9.698548 1.2226591
1141335 0.21361905 0.24185753 -0.10985386 0.78236884 9.698868 1.2207634
1141355 0.043545127 0.030680656 -0.0499959 0.78006023 9.699355 1.2183664
1141377 0.12207419 0.27906036 -0.14206982 0.7781457 9.699972 1.2146722
1141393 0.047423422 0.24050522 -0.08388591 0.77618194 9.70022 1.2139491
1141413 0.08645898 0.16406727 0.04831183 0.7754536 9.700044 1.2158266
1141432 0.013180971 0.12548733 -0.12401152 0.7721172 9.700316 1.2157675
1141452 0.07322979 0.14483738 0.08347499 0.7695292 9.70012 1.2189708
1141472 0.03956276 0.16335201 -0.10588384 0.764889 9.700759 1.2167934
1141492 -0.0699296 0.123848915 -0.118893504 0.7594597 9.701955 1.2106495
1141512 0.047588527 0.23787689 0.020716667 0.75686324 9.702848 1.2051146
1141532 0.08887684 0.35126305 -0.026201725 0.75388217 9.704384 1.1945722
1141552 0.07365763 0.38832664 -0.11432314 0.7499477 9.705627 1.1869255
1141572 0.17224401 0.13836002 -0.108141184 0.74712944 9.706597 1.1807436
1141598 0.21089083 0.13783932 -0.0083088875 0.7467899 9.707118 1.1766794
1141617 0.07711184 0.17520142 0.018476248 0.7464935 9.708063 1.1690478
1141640 -0.03391683 0.3656578 -0.14739192 0.74260056 9.709143 1.1625334
1141659 0.19632453 0.11666107 -0.090195775 0.7422025 9.709143 1.1627982
1141679 0.1417445 0.059653282 0.03827977 0.7393217 9.70869 1.1683979
1141698 0.1290335 0.23134804 0.0016291142 0.7328791 9.709377 1.1667414
1141716 0.058701217 0.23069477 0.022290826 0.72659695 9.710031 1.1652333
1141736 0.0655939 0.30740547 0.01722002 0.7197043 9.709934 1.1703041
1141755 0.10931641 0.096850395 -0.0829705 0.71428895 9.7098 1.1747265
1141777 0.11644578 0.24946594 0.03270173 0.7071596 9.710413 1.173976
1141796 0.20231444 0.32498074 -0.078645706 0.6979054 9.711513 1.1704017
1141813 -0.07463908 0.28611755 -0.022696495 0.6875547 9.712069 1.1719133
1141835 0.0301494 0.113669395 -0.046557188 0.6785343 9.712134 1.1766204
1141879 0.05733341 0.13289642 0.06316519 0.6705039 9.712061 1.1818197
1141907 0.10707414 -0.058963776 0.02109015 0.6590704 9.712385 1.1855875
1141907 -0.07390666 0.15094471 -0.16985738 0.64851505 9.713166 1.1849989
1141917 0.014589369 0.112145424 1.21593475E-4 0.6366335 9.713658 1.1874025
1141937 0.11650252 0.1308651 -0.018764853 0.6304884 9.714092 1.1871353
1141958 -0.04757923 0.13039017 0.038210154 0.6221876 9.714567 1.1876211
1141977 -0.021776319 0.053538322 -0.07824409 0.61553836 9.714805 1.1891537
1141997 0.043748558 0.07212067 -0.058571458 0.6074743 9.715376 1.1886346
1142016 0.04996115 0.28260517 0.112327576 0.60126173 9.715581 1.1901182
1142037 0.111748934 0.24388218 -0.001383543 0.5969348 9.715997 1.1889076
1142058 0.11698592 0.18645287 0.16814709 0.5916978 9.715965 1.1917595
1142078 -0.028652668 0.16698647 0.03286767 0.58410746 9.716278 1.1929636
1142100 -0.038792968 0.0515213 -0.043694258 0.57509416 9.716822 1.192911
1142125 0.081531465 0.26199627 0.032066822 0.5696914 9.717036 1.1937644
1142140 0.105550945 0.29990196 -0.005278468 0.56482553 9.717438 1.1928025
1142161 0.08913201 0.14635181 -0.003940463 0.5620909 9.717759 1.1914645
1142178 0.12888181 0.10804176 -0.042908907 0.56064826 9.717762 1.1921257
1142200 0.016781628 0.108091354 0.031983018 0.55782676 9.717712 1.1938483
1142220 -6.8742037E-4 0.22280598 -0.0628984 0.5561422 9.717919 1.1929616
1142239 0.096865535 0.33786774 -0.06485212 0.55435735 9.717779 1.1949153
1142259 0.25016218 0.14682484 0.103474736 0.5542896 9.717286 1.198971
1142280 0.023587465 0.12705994 0.030311227 0.5510209 9.717897 1.19552
1142299 -0.107249856 0.10751152 -0.1594851 0.54778296 9.718292 1.1937802
1142319 0.024974287 0.14638805 -0.14411211 0.5496341 9.717723 1.1975609
1142338 0.116918385 0.089268684 -0.049360633 0.5534581 9.7173815 1.1985774
1142360 0.057623625 0.28026867 -0.005838752 0.555292 9.717917 1.1933628
1142379 -0.05532646 0.26053333 0.055440187 0.5533204 9.718499 1.1895447
1142399 0.0770005 0.030444145 -0.13326621 0.55506873 9.718745 1.186715
1142423 0.0360533 0.06845188 -0.03380406 0.55770874 9.719045 1.1830208
1142441 -0.06310439 0.14490032 0.14155018 0.56109834 9.719211 1.1800492
1142460 0.04924071 0.16342545 -0.12017822 0.5636749 9.719839 1.173627
1142483 -0.01012975 0.2587118 -0.09611058 0.56558454 9.720321 1.168713
1142494 0.084344506 0.18191719 0.040108204 0.5668784 9.720501 1.1665695
1142514 0.06462383 0.0664053 -0.050450683 0.5674454 9.721091 1.1613603
1142534 0.13833416 0.12353325 -0.06540334 0.5703496 9.721424 1.1571593
1142553 0.018631637 0.14260292 -0.062330484 0.5751304 9.721508 1.1540865
1142588 -0.08168024 0.12354565 -0.04171729 0.5796742 9.721412 1.1526269
1142594 -0.06613636 0.25777817 0.09286356 0.5832839 9.721254 1.1521213
1142613 0.08065581 0.29648876 0.111897945 0.58972067 9.720851 1.1522405
1142635 -0.039071202 0.29699326 0.14841247 0.594526 9.720346 1.1540333
1142654 0.049747527 0.27793884 -0.11696875 0.60147536 9.720247 1.1512638
1142675 -0.014517486 0.18261051 -0.0021873713 0.6082795 9.719808 1.1514041
1142694 0.11229688 0.31702137 -0.0011702776 0.61554044 9.719472 1.150387
1142714 0.17897385 0.24077225 0.058583736 0.6254779 9.719107 1.1480939
1142742 0.20596623 -0.06524372 0.099375725 0.6367928 9.718665 1.1456091
1142760 -0.05346328 0.10754013 -0.14719021 0.6472253 9.718264 1.1431781
1142782 0.089039326 0.18476105 -0.18452775 0.6579516 9.717657 1.1422085
1142798 0.19180179 0.16602135 -0.18097258 0.6701108 9.717243 1.1386533
1142818 0.22033411 0.30044365 -0.04405713 0.67988575 9.716896 1.1358131
1142837 0.15576398 0.013834953 0.10749471 0.686995 9.716201 1.1374902
1142859 0.07619709 0.07156849 0.12611294 0.6899474 9.715928 1.1380255
1142879 0.040365934 0.14746094 -0.07990646 0.6874714 9.71665 1.1333553
1142898 0.041225195 0.0710783 -0.005796194 0.6866121 9.716418 1.1358594
1142917 0.13634497 0.18622494 -0.045640588 0.6872604 9.716193 1.1373966
1142935 -0.05230862 0.243289 -0.0056757927 0.68437785 9.71659 1.135739
1142955 -0.008203745 0.16565514 -0.19195467 0.6785802 9.717609 1.1304817
1142973 0.079218805 0.22188663 -0.072891 0.6677721 9.718839 1.1263398
1143002 0.12544632 0.18243599 -0.029370427 0.65985185 9.719982 1.1211264
1143018 0.0018547177 0.2193346 -0.0041086674 0.64936817 9.721391 1.1150182
1143038 0.028471768 0.08448601 -0.020838737 0.6419047 9.722164 1.1125947
1143056 -0.1143173 0.1604147 0.036637783 0.63146484 9.72285 1.112579
1143076 -0.06825638 0.15973377 0.11483514 0.62371117 9.723531 1.1109961
1143095 0.12506837 0.15917301 0.0038022995 0.62192255 9.724092 1.1071073
1143116 -0.047018945 0.31227493 -0.05269873 0.62162733 9.724218 1.1061475
1143136 -0.010319173 0.29387856 -0.058425784 0.6232348 9.723461 1.1118746
1143155 0.14053977 0.33289528 -0.06329429 0.62560475 9.722752 1.1167431
1143175 0.064727604 0.1033535 0.010259509 0.6248025 9.72245 1.1198037
1143194 0.08274174 0.14215851 0.0831728 0.625942 9.721952 1.1235049
1143215 0.1196779 0.21945 0.020641208 0.627313 9.721275 1.1285756
1143234 0.026700377 0.2007637 0.1299982 0.6245225 9.720808 1.1341403
1143255 0.14064062 0.16250801 -0.0039776564 0.6255039 9.720757 1.1340408
1143275 -0.012420535 0.06652832 0.016908407 0.62533617 9.720968 1.1323084
1143296 -0.10719055 0.0664711 0.13176584 0.6243381 9.721025 1.1323726
1143319 -0.011582315 0.14235497 -0.14915597 0.62449795 9.721756 1.1259903
1143339 0.10166037 0.007909775 -0.12587273 0.62617695 9.722126 1.1218606
1143358 0.11813158 0.08415985 -0.14035892 0.62885934 9.72249 1.1171932
1143378 0.0583902 0.314003 0.03330314 0.6311399 9.72249 1.1159136
1143399 0.07757634 0.2757349 -0.1777485 0.6311074 9.722451 1.1162755
1143419 0.04382366 0.12240505 -0.0836463 0.6265528 9.722552 1.1179414
1143438 0.14259642 0.06494236 -0.008700609 0.6235481 9.722554 1.1196102
1143458 0.10758597 -0.0114479065 0.08329904 0.62025136 9.72233 1.1233786
1143480 -0.022367299 0.19939423 0.27125084 0.61612934 9.7221775 1.1269629
1143498 -0.18879879 0.04602909 0.15427864 0.6101783 9.722314 1.1290134
1143515 -0.20522943 -0.010819435 0.013473749 0.6074553 9.721702 1.135743
1143538 -0.03661245 0.06668377 0.16113925 0.61122084 9.720813 1.1413065
1143561 -0.08023524 0.31555653 0.011826634 0.61653644 9.720937 1.1373901
1143581 -0.10190004 0.21911812 -0.17260408 0.6190476 9.721607 1.1302848
1143603 0.06465894 0.12360382 8.0370903E-4 0.62487113 9.721354 1.1292595
1143624 0.07478845 0.23947525 0.13174248 0.6338953 9.720404 1.132396
1143638 0.12544799 0.10600281 0.07293844 0.6406965 9.719801 1.1337392
1143657 0.0048410296 0.10667324 -0.02535069 0.64638186 9.7191305 1.1362603
1143678 0.09571576 0.1649437 0.047147036 0.65127516 9.718321 1.140377
1143698 0.092568696 0.070090294 0.13693643 0.6544222 9.717406 1.1463556
1143728 -0.022070408 0.14727974 0.13189614 0.65413964 9.716831 1.1513959
1143745 0.057296336 0.16639233 0.015782118 0.6513874 9.716872 1.1525884
1143768 0.09997922 0.22348881 -0.117697 0.6470117 9.7172365 1.1519921
1143787 0.04584694 0.050779343 0.055571675 0.64368314 9.717564 1.151106
1143809 0.16301584 0.14601707 -0.036964536 0.6414359 9.718094 1.1478741
1143829 -0.061638415 0.20263958 -0.03273678 0.6362468 9.718932 1.1436464
1143850 -0.05617112 0.24042797 0.14102578 0.6307795 9.719451 1.1422663
1143870 -0.032833457 0.14403439 0.029123306 0.6265955 9.720077 1.1392472
1143889 -0.03030014 0.047750473 -0.06362808 0.6240622 9.7205925 1.1362305
1143909 -0.030029476 0.009348869 0.013642073 0.6237915 9.720687 1.1355747
1143927 0.044473648 0.16249847 -0.02282679 0.62590283 9.720766 1.1337364
1143946 0.00465101 0.2006731 0.09407294 0.6274182 9.720899 1.1317583
1143970 -0.03523761 0.21934319 0.022518039 0.62899965 9.721382 1.1266987
1143988 0.07319355 0.14245129 -0.048063993 0.6354902 9.72166 1.1206664
1144012 -0.052618086 0.14256573 0.014652729 0.6463801 9.721545 1.1154104
1144033 0.1849243 0.21983528 0.14971471 0.6578347 9.72089 1.1144238
1144053 0.15418983 0.20155048 0.053247094 0.66941553 9.720021 1.1151234
1144069 -0.025913 0.24059677 0.10895312 0.6771359 9.719282 1.1168782
1144092 -0.14705926 0.37501144 0.033165097 0.68336046 9.718943 1.1160517
1144111 0.08834815 0.12661076 0.09384096 0.69695 9.718347 1.1128367
1144136 0.094652474 0.20409298 -0.001382947 0.7097993 9.717479 1.1122925
1144158 0.01517123 0.09095287 0.28463817 0.7318197 9.715697 1.1135756
1144178 0.0065796375 0.2836113 0.1785351 0.7595649 9.714575 1.104757
1144196 -0.17053515 0.41923904 0.028348684 0.7834508 9.713022 1.1017145
1144212 -0.08072978 0.17481136 0.3077649 0.8277207 9.708453 1.1096026
1144232 -0.013246417 0.21778297 0.054391623 0.875159 9.703789 1.1139789
1144251 0.028305233 0.14671803 0.10743749 0.92937547 9.698239 1.1183938
1144271 -0.16632688 0.38197994 0.13158405 0.98993224 9.692821 1.1134008
1144292 -0.19980395 0.96219826 0.1107465 1.0617166 9.687211 1.0959312
1144311 -0.31013036 1.1049194 0.4538479 1.172043 9.678565 1.0592875
1144341 -0.7579697 0.54292774 0.5249275 1.3134245 9.665948 1.0073615
1144360 -0.7795901 0.19775677 0.3310563 1.4691201 9.647201 0.9713895
1144379 -0.40521252 0.7043514 0.55737025 1.6501974 9.619447 0.9557652
1144398 -0.6135802 1.441433 0.4660954 1.8202579 9.591048 0.93211836
1144420 -0.7440169 1.0668917 -0.046069145 1.9890018 9.563364 0.8696745
